nombreEmpresa;fechaInicioEmpresa;fechaFinEmpresa;nombreEmpleado;nombreCliente;nombreServicio;tarifaBaseServicio;tipoServicio;estadoOrden;codSeguimientoOrden;fechaInicioOrden;fechaFinOrden
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Levi Moseley;Konner Armitage;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG2393;01/05/2024;11/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Konner Armitage;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG2394;03/05/2024;13/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Patricia Newton;Konner Armitage;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG2395;06/05/2024;16/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Korbin Ouseley;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG2396;15/03/2024;25/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Korbin Ouseley;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG2397;06/03/2024;16/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Krish Reynolds;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG2398;22/02/2024;03/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Kristian Dinton;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2399;28/12/2023;07/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Kristina Read;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG2400;27/01/2024;06/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Kristina Read;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG2401;13/04/2024;23/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Kristina Read;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG2402;07/05/2024;17/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Kristina Read;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG2403;05/01/2024;15/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Kristina Read;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2404;22/03/2024;01/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Kristina Read;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG2405;12/02/2024;22/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Kristina Read;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG2406;29/04/2024;09/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Kristina Read;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG2407;07/06/2024;17/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Kristina Read;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2408;09/01/2024;19/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Kristina Read;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG2409;19/01/2024;29/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Kristina Read;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG2410;14/02/2024;24/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Kristina Read;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG2411;01/05/2024;11/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Kristina Read;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2412;06/06/2024;16/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Kristina Read;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG2413;06/03/2024;16/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Kristina Read;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG2414;29/04/2024;09/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Kristina Read;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG2415;17/01/2024;27/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Kristina Read;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG2416;20/01/2024;30/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Levi Moseley;Krystal Costa;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG2417;04/02/2024;14/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Krystal Costa;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG2418;06/05/2024;16/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Krystal Costa;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG2419;09/02/2024;19/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Krystal Costa;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG2420;09/03/2024;19/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Krystal Hinton;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG2421;06/06/2024;16/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Krystal Hinton;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG2422;15/01/2024;25/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Kyla Rynders;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG2423;03/01/2024;13/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Kylee Chester;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG2424;27/05/2024;06/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Kylee Falkland;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2425;26/02/2024;07/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Kylee Falkland;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG2426;12/04/2024;22/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Lacey Brougham;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG2427;10/01/2024;20/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Lacey Brougham;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG2428;11/04/2024;21/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Lacey Brougham;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG2429;15/01/2024;25/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Lacey Brougham;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG2430;13/02/2024;23/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Laila Collins;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG2431;27/04/2024;07/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Laila Collins;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG2432;08/01/2024;18/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Laila Collins;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG2433;25/03/2024;04/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Laila Collins;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG2434;18/04/2024;28/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Laila Collins;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG2435;03/03/2024;13/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Laila Collins;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG2436;10/06/2024;20/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Laila Collins;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG2437;24/01/2024;03/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Laila Collins;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG2438;10/04/2024;20/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Laila Collins;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG2439;19/05/2024;29/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Laila Collins;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG2440;21/12/2023;31/12/2023
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Laila Collins;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG2441;31/12/2023;10/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Laila Collins;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG2442;26/01/2024;05/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Laila Collins;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG2443;12/04/2024;22/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Laila Collins;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG2444;18/05/2024;28/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Laila Collins;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG2445;14/01/2024;24/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Laila Collins;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2446;10/04/2024;20/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Laila Collins;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG2447;03/05/2024;13/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Laila Collins;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2448;29/12/2023;08/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Laila Collins;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG2449;02/02/2024;12/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Laila Collins;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG2450;29/02/2024;10/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Laila Collins;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG2451;27/03/2024;06/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Laila Collins;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG2452;21/12/2023;31/12/2023
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Laila Collins;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG2453;03/01/2024;13/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Laila Collins;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG2454;17/01/2024;27/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Laila Collins;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG2455;30/01/2024;09/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Laila Collins;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2456;13/02/2024;23/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Laila Collins;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG2457;11/03/2024;21/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Laila Collins;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG2458;07/04/2024;17/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Laila Collins;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG2459;23/04/2024;03/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Laila Collins;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG2460;04/05/2024;14/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Laila Collins;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG2461;20/05/2024;30/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Laila Collins;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG2462;31/05/2024;10/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Laila Collins;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG2463;26/02/2024;07/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Lamar Esham;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG2464;05/06/2024;15/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Lamont Goodrich;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG2465;15/04/2024;25/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Lamont Goodrich;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG2466;04/05/2024;14/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Lamont Holtcombe;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG2467;27/12/2023;06/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Lana Kelly;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG2468;02/01/2024;12/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Lance Bolton;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2469;02/01/2024;12/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Lance Bolton;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG2470;03/04/2024;13/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Lance Bolton;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG2471;07/01/2024;17/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Lance Bolton;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG2472;05/02/2024;15/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Lance Stocking;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2473;01/02/2024;11/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Lance Stocking;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG2474;23/01/2024;02/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Landon MacDonald;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG2475;28/03/2024;07/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Landon MacDonald;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG2476;16/04/2024;26/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Lane Adlam;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG2477;09/06/2024;19/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Lane Poulton;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG2478;18/01/2024;28/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Lane Poulton;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG2479;04/04/2024;14/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Lane Poulton;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG2480;28/04/2024;08/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Lane Poulton;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG2481;27/12/2023;06/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Lane Poulton;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG2482;13/03/2024;23/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Lane Poulton;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG2483;03/02/2024;13/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Lane Poulton;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2484;20/04/2024;30/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Lane Poulton;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG2485;29/05/2024;08/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Lane Poulton;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG2486;31/12/2023;10/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Lane Poulton;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG2487;10/01/2024;20/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Lane Poulton;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG2488;05/02/2024;15/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Lane Poulton;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2489;22/04/2024;02/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Lane Poulton;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG2490;28/05/2024;07/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Lane Poulton;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG2491;24/01/2024;03/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Lane Poulton;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG2492;20/04/2024;30/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Lane Poulton;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG2493;08/01/2024;18/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Lane Poulton;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG2494;13/05/2024;23/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Lara Svensson;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG2495;14/04/2024;24/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Lawrence Lindsey;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG2496;06/05/2024;16/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Lawrence Lindsey;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG2497;23/01/2024;02/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Lawson Brentwood;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG2498;05/04/2024;15/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Levi Moseley;Lawson Brentwood;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG2499;04/05/2024;14/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Lawson Brentwood;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG2500;06/05/2024;16/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Patricia Newton;Lawson Brentwood;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG2501;09/05/2024;19/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Lawson Kelsey;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG2502;16/01/2024;26/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Layne Eure;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG2503;07/06/2024;17/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Layne Fanshaw;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG2504;28/03/2024;07/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Layne Fanshaw;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG2505;13/05/2024;23/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Lea Chickering;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG2506;23/12/2023;02/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Lea Chickering;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG2507;24/03/2024;03/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Lea Chickering;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG2508;28/12/2023;07/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Lea Chickering;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG2509;26/01/2024;05/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Leah Kirkaldy;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG2510;20/02/2024;01/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Leah Kirkaldy;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG2511;10/03/2024;20/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Leanna Duncan;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG2512;08/02/2024;18/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Leanna Duncan;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG2513;25/03/2024;04/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Lee Stapleton;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG2514;12/06/2024;22/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Leila Hartwell;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG2515;12/01/2024;22/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Leila Hartwell;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG2516;13/04/2024;23/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Leila Hartwell;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG2517;17/01/2024;27/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Leila Hartwell;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG2518;15/02/2024;25/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Leilani Conyers;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG2519;14/02/2024;24/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Levi Moseley;Leilani Tremaine;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG2520;25/03/2024;04/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Leilani Tremaine;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG2521;27/03/2024;06/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Patricia Newton;Leilani Tremaine;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG2522;30/03/2024;09/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Leland Geddes;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG2523;10/05/2024;20/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Lenora Laycock;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG2524;03/05/2024;13/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Leon Richard;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG2525;01/04/2024;11/04/2024
